csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,avg_head_count,avg_hourly_wage,avg_shift_lead,2023_rev,avg_days_between_shifts,total_head_count,year_quarter_comp_start
"Las Vegas-Henderson, NV",3322,Graze,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3325,Big Deal Outlet,,,,,,,,,,,2022Q1
All Other Markets Combined,3327,Nicewood Enterprises,,,,,,,,,,,2022Q1
All Other Markets Combined,3333,Tucson Party Rentals,5,6,0.8333,Events,1.2000,16,8.1667,124.8,45.7500,6,2022Q1
"Dallas-Fort Worth, TX-OK",3334,Wen Flex Enterprise LLC,,,,,,,,,,,2022Q1
All Other Markets Combined,3344,Master Restoration,,,,,,,,,,,2022Q1
"Las Vegas-Henderson, NV",3345,Cured & Whey,,,,,,,,,,,2022Q1
All Other Markets Combined,3353,Perfect Event Rentals,11,14,0.7857,Events,2.6000,16.6,1.8000,419.13,1.7500,13,2022Q1
"Salt Lake City-Provo-Orem, UT",3354,LitJoy Crate,,,,,,,,,,,2022Q1
All Other Markets Combined,3359,Saalt - Boise,30,32,0.9375,Manufacturing,1.4545,17,4.8929,1303.17,2.0000,32,2022Q2
"Salt Lake City-Provo-Orem, UT",3360,Canyon Rim Care Center,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3361,"Road To Freedom Junk Removal, Moving & Hauling LLC",5,5,1.0000,Construction,1.2500,18.5,0.5000,107.27,50.3333,5,2022Q1
"Salt Lake City-Provo-Orem, UT",3364,Danco,,,,,,,,,,,2022Q1
All Other Markets Combined,3370,The Cozy Corner Cafe,,,,,,,,,,,
All Other Markets Combined,3371,Forge Die and Tool,689,690,0.9986,Manufacturing,1.0029,13.59221902017291,12.6095,27388.99,0.4380,696,2022Q1
"Salt Lake City-Provo-Orem, UT",3372,Plunder Design,23,23,1.0000,Retail,11.0000,12,1.0000,746.56,1.0000,22,2022Q1
"Salt Lake City-Provo-Orem, UT",3376,Nautica Pools,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3379,Canyon Creek Country Club,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3384,Foodarom USA,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3386,Red 7 marketing,,,,,,,,,,,2022Q1
All Other Markets Combined,3387,Cammand Machining,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3388,Black Diamond Equipment,1740,2109,0.8250,Warehouse,2.9779,17.255172413793105,3.0973,89677.29,0.2341,2159,2022Q1
"Dallas-Fort Worth, TX-OK",3389,Hari Mari,,,,,,,,,,,2022Q1
All Other Markets Combined,3391,TE Systems ,,,,,,,,,,,
All Other Markets Combined,3392,Wilowglenn Landscape,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3398,Sodexo Live! Utah,1449,1721,0.8420,Hospitality,4.6628,17.621700879765395,6.6452,75258.18,0.7139,1590,2022Q1
All Other Markets Combined,3406,Happy Teriyaki Meridian,,,,,,,,,,,2022Q1
All Other Markets Combined,3413,Catering Concepts,,,,,,,,,,,2022Q2
All Other Markets Combined,3414,Globel Copacking LLC,,,,,,,,,,,2022Q1
All Other Markets Combined,3415,American Dream Renovations,6,6,1.0000,Construction,1.0000,19.4,1.6250,206.97,57.0000,5,2022Q2
"Las Vegas-Henderson, NV",3416,Nectar Bath Treats,,,,Manufacturing,,,2.5000,,,,2022Q4
"Dallas-Fort Worth, TX-OK",3417,Ship Addict,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3418,The Constellation Club,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3419,Lone Star Axe Throwing,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3424,Globe Life Field,1404,1538,0.9129,Food Services,9.0385,15.076923076923077,6.8729,43379.39,1.3806,1410,2022Q1
All Other Markets Combined,3429,Virginia Beach Neptune Festival,132,133,0.9925,Events,3.5152,16.09090909090909,37.0857,5763.92,4.5667,116,2022Q2
All Other Markets Combined,3430,Laundry Services Inc,,,,,,,,,,,2022Q1
All Other Markets Combined,3436,Target Field,,,,,,,,,,,2022Q4
All Other Markets Combined,3442,Restaurant Depot - Tucson,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3444,In Bloom Flowers,,,,,,,,,,,2022Q1
"Las Vegas-Henderson, NV",3445,Petersen Cleaning,,,,Janitorial,2.0000,15,3.3333,,,2,
All Other Markets Combined,3446,Protano’s Bakery,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3447,Happy Teriyaki- Pleasant Grove,,,,,,,,,,,2022Q1
"Las Vegas-Henderson, NV",3451,Stripchezze Food Truck,,,,,,,,,,,2022Q1
All Other Markets Combined,3453,Eco Junk Removal,1,1,1.0000,Construction,1.0000,16,2.0000,35.84,,1,2022Q2
"Salt Lake City-Provo-Orem, UT",3461,Ebbe America,,,,,,,,,,,2022Q1
"Las Vegas-Henderson, NV",3469,North American Cable Equipment,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3472,Simply Right Inc,,,,,,,,,,,2022Q1
All Other Markets Combined,3472,Simply Right Inc,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3489,Bear Facility Supply,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3490,Northwest AngelsXpress LLC,,,,,,,,,,,
All Other Markets Combined,3492,Kims cleaning company,,,,Hospitality,1.0000,17,202.5000,,,1,2022Q1
All Other Markets Combined,3495,Ultimate Construction LLC,,,,,,,,,,,
"Las Vegas-Henderson, NV",3502,Joe's New York Pizza Las Vegas,,,,,,,,,,,2022Q1
All Other Markets Combined,3506,Paxton Company,,,,,,,,,,,
All Other Markets Combined,3509,Pappas Catering - San Antonio,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3510,"Valkyrie Events, LLC",,,,,,,,,,,2022Q2
All Other Markets Combined,3512,Carroll Trucking,,,,,,,,,,,2022Q4
All Other Markets Combined,3517,Big Top Entertainment,5,7,0.7143,Events,3.5000,15,1.0000,282.14,1.0000,7,2022Q1
All Other Markets Combined,3518,Ghini’s French Caffe,2,2,1.0000,Food Services,1.0000,17,1.0000,96.7,42.0000,2,2022Q1
All Other Markets Combined,3528,Virginia Beach Wedding Company,,,,,,,,,,,2022Q2
All Other Markets Combined,3529,Macktown Development,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3540,Notatek,,,,,,,,,,,2022Q2
All Other Markets Combined,3541,Open Enclose,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3543,Component Playgrounds,1,1,1.0000,Manufacturing,1.0000,18,5.2500,18.59,,1,2022Q1
All Other Markets Combined,3546,Great Lakes Culinary Center,1,1,1.0000,Hospitality,1.0000,15,4.0000,30,,1,2022Q1
All Other Markets Combined,3550,A and C Heating and Cooling,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3553,Oberweis Dairy Inc - Dallas,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3555,The Flower Letters,388,419,0.9260,Warehouse,1.6240,12.548,3.9085,9803.85,1.0081,406,2022Q1
All Other Markets Combined,3555,The Flower Letters,388,419,0.9260,Warehouse,1.6240,12.548,3.9085,9803.85,1.0081,406,2022Q1
All Other Markets Combined,3556,Two Unique,,,,,,,,,,,
All Other Markets Combined,3568,Big Body Business Group,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3575,Traeger Pellet Grills,210,211,0.9953,Events,1.0135,21.99099099099099,31.6772,13740.14,1.4223,225,2022Q1
"Salt Lake City-Provo-Orem, UT",3580,Maersk West Valley,58,66,0.8788,Warehouse,1.5227,19.454545454545453,1.4200,2040.02,0.2143,67,2022Q2
"Dallas-Fort Worth, TX-OK",3588,Brodnax 21c Printers,,,,,,,,,,,2022Q1
All Other Markets Combined,3591,CED Greentech Houston,,,,,,,,,,,
All Other Markets Combined,3599,The Glove Box,,,,,,,,,,,2022Q1
All Other Markets Combined,3607,Fairwinds Desert Point,,,,,,,,,,,
All Other Markets Combined,3608,Western Recycling,1540,1812,0.8499,Warehouse,6.0753,15,26.4020,82003.82,1.0515,1774,2022Q1
"Dallas-Fort Worth, TX-OK",3609,Oldham Lumber Co,50,50,1.0000,Construction,1.0000,16,4.3846,2738.62,2.4490,53,2022Q1
"Salt Lake City-Provo-Orem, UT",3612,Dave & Buster's SLC,23,28,0.8214,Food Services,2.4167,15.333333333333334,1.2500,986.57,18.7273,29,2022Q1
All Other Markets Combined,3616,LA Exhibits,,,,,,,,,,,2022Q1
All Other Markets Combined,3617,CNC Hauling LLC,1,1,1.0000,Construction,1.0000,12,4.0000,8.4,,2,2022Q1
All Other Markets Combined,3618,Pour and Stay Full,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3619,Tilt Wall Headquarters,,,,,,,,,,,2022Q1
All Other Markets Combined,3621,Coriba LLC,,,,,,,,,,,
All Other Markets Combined,3628,Arizona Party Rental,539,589,0.9151,Events,7.0769,16.384615384615383,10.8152,24942.98,1.1429,552,2022Q1
All Other Markets Combined,3630,"United Restoration, Inc.",12,22,0.5455,Construction,3.6667,15,2.5714,378.86,29.8000,22,2022Q2
"Salt Lake City-Provo-Orem, UT",3633,Elizabeth's Catering (SLC),114,127,0.8976,Food Services,1.9104,15,8.7549,4329.25,2.9846,128,2022Q1
"Las Vegas-Henderson, NV",3637,The Body Connection,,,,,,,,,,,2022Q2
All Other Markets Combined,3639,Above and Beyond Home Health Care,,,,,,,,,,,2022Q1
All Other Markets Combined,3642,Figs and Honey Catering,,,,,,,,,,,2022Q3
All Other Markets Combined,3644,Rockin' Jump Eagan,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3649,Sharon Young Inc,,,,,,,,,,,2022Q1
All Other Markets Combined,3655,Kiln,22,24,0.9167,Office Admin,1.6000,16.166666666666668,4.2500,783.78,20.4615,24,2022Q1
"Salt Lake City-Provo-Orem, UT",3655,Kiln,22,24,0.9167,Office Admin,1.6000,16.166666666666668,4.2500,783.78,20.4615,24,2022Q1
All Other Markets Combined,3657,"Go Johnny Go Catering, Inc.",,,,,,,,,,,
All Other Markets Combined,3661,Picolinis Pet Care,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3663,DoorDash Dashmart Millcreek,142,142,1.0000,Warehouse,1.0374,18.94392523364486,3.3106,6010.81,2.4762,111,2022Q1
All Other Markets Combined,3664,UJUNKY,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3667,C&W Appliance Service,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3670,Complete Packaging,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3672,Sky Creek Ranch Golf Club,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3673,Alpine Innovations,4,4,1.0000,Manufacturing,2.0000,14,3.0000,166.6,15.0000,4,2022Q2
All Other Markets Combined,3675,F&M Trim Carpentry,,,,,,,,,,,2022Q1
All Other Markets Combined,3679,"PRO EM Operations, LLC",,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3680,Top Shelf Services,,,,,,,,,,,2022Q1
All Other Markets Combined,3692,Idaho Tents & Events,,,,,,,,,,,2022Q2
"Las Vegas-Henderson, NV",3693,R. Cline ARTS,,,,,,,,,,,
All Other Markets Combined,3695,Helping Hand Home Buyers,,,,,,,,,,,2022Q3
All Other Markets Combined,3696,Lone Star Pallet Rack,,,,,,,,,,,2022Q2
All Other Markets Combined,3698,Arizona Rain Green Clean,,,,,,,,,,,2022Q1
"Las Vegas-Henderson, NV",3699,Advantage Warehousing & Logistics - Lindell Location,88,98,0.8980,Warehouse,3.2308,13.807692307692308,2.3438,1851.32,11.8000,84,2022Q1
All Other Markets Combined,3701,Uptown Catering,,,,,,,,,,,2022Q1
All Other Markets Combined,3707,CBT Integrated Logistics,,,,,,,,,,,2022Q1
"Dallas-Fort Worth, TX-OK",3710,FIRST CHOICE SERVICES,,,,,,,,,,,2022Q1
"Salt Lake City-Provo-Orem, UT",3712,Red Wolf Technology,3,3,1.0000,Manufacturing,1.0000,16,1.3333,49.15,1.0000,3,2022Q1
All Other Markets Combined,3715,Thomas Cuisine - Boise (JUMP),,,,,,,,,,,2022Q2
All Other Markets Combined,3716,Trimmerz,,,,,,,,,,,2022Q1
All Other Markets Combined,3721,Motorcity Trucking Inc,,,,,,,,,,,2022Q1
All Other Markets Combined,3722,ABC Co. Landscaping ,1,1,1.0000,Janitorial,1.0000,15,10.0000,28.8,,1,2023Q4
All Other Markets Combined,3723,Oak & Reel,,,,,,,,,,,2022Q2
All Other Markets Combined,3727,Tegra,,,,,,,,,,,2022Q2
All Other Markets Combined,3729,RED BULL,725,764,0.9490,Warehouse,3.1405,14.289256198347108,14.0912,21386.99,1.3478,760,2022Q2
All Other Markets Combined,3732,Dave & Buster's Madison,,,,,,,,,,,2022Q1
All Other Markets Combined,3735,Stover Holdings LLC,,,,,,,,,,,
All Other Markets Combined,3737,House of Rental,,,,,,,,,,,
"Las Vegas-Henderson, NV",3739,LEAPHIGH ANIMALS LLC,2,2,1.0000,Retail,1.0000,15,203.0000,37.65,1.0000,2,2022Q1
All Other Markets Combined,3742,Suds N Such Cleaning Service,,,,,,,,,,,2022Q2
All Other Markets Combined,3743,Community Hauling and Lawn Care LLC,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3750,"Spartan Printing, Inc.",,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3751,"American Nursery Services, Inc.",10,10,1.0000,Retail,2.3333,18,1.6667,311.44,1.5000,7,2022Q2
All Other Markets Combined,3751,"American Nursery Services, Inc.",10,10,1.0000,Retail,2.3333,18,1.6667,311.44,1.5000,7,2022Q2
All Other Markets Combined,3753,OVG360/Spectra,,,,,,,,,,,2022Q2
All Other Markets Combined,3754,Honey Baked Ham (W Bloomfield),,,,,,,,,,,
All Other Markets Combined,3757,Republic Sign,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3763,Roughrider Express,,,,,,,,,,,
All Other Markets Combined,3764,Waterford Event Rentals,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3766,Walnut Creek Country Club,341,361,0.9446,Food Services,3.1009,16.834862385321102,15.6891,11121.37,2.5143,338,2022Q2
"Salt Lake City-Provo-Orem, UT",3767,DoorDash DashMart - Draper,18,18,1.0000,Warehouse,1.0000,18.555555555555557,6.3929,691.85,16.0588,18,2022Q2
"Salt Lake City-Provo-Orem, UT",3768,"RLS of Utah, Inc.",608,638,0.9530,Warehouse,3.4945,13.027472527472527,3.1429,10492.41,1.4033,636,2022Q2
"Salt Lake City-Provo-Orem, UT",3771,Eight Settlers Restaurant & Distillery,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3779,Pristine Cleaning Management,,,,,,,,,,,2022Q2
All Other Markets Combined,3785,M Dawn Floral Design LLC,,,,,,,,,,,2022Q2
All Other Markets Combined,3787,The Seville Banquet Hall,,,,Hospitality,,,3.0000,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3788,Bhutan House Restaurant,1,1,1.0000,Food Services,1.0000,14,4.0000,22.4,,1,2022Q2
All Other Markets Combined,3790,Caspian Grill ,,,,,,,,,,,
All Other Markets Combined,3795,Uptown Green Clean Services,,,,,,,,,,,
All Other Markets Combined,3797,Dave & Buster's Wauwatosa,,,,,,,,25.03,,,2022Q2
"Dallas-Fort Worth, TX-OK",3802,Dave & Buster's Arlington,44,46,0.9565,Food Services,1.1944,14.972222222222221,4.3333,1453.12,8.7941,43,2022Q2
All Other Markets Combined,3803,Dave & Buster's Tempe,3,3,1.0000,Food Services,1.0000,17,0.6667,146.2,1.5000,3,2022Q2
All Other Markets Combined,3808,Gilead Technologies Inc,,,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3809,Fauxcades,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3813,Kindred Clean LLC,3,3,1.0000,Janitorial,1.0000,15,2.0000,101.63,82.5000,3,2022Q2
"Dallas-Fort Worth, TX-OK",3816,Alpha Decor Dallas,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3824,Traco Packaging,,,,,,,,,,,2022Q2
All Other Markets Combined,3830,"Koni Materials, LLC",,,,,,,,,,,2022Q2
All Other Markets Combined,3834,Rhino Staging Georgia,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3835,Xplor,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3836,Dave & Buster's - Dallas,31,31,1.0000,Events,1.4118,15.117647058823529,5.4706,1159.73,12.0625,24,2022Q2
All Other Markets Combined,3837,Elevate Home Improvement Services,,,,,,,,,,,
All Other Markets Combined,3841,Dave & Buster's - Addison,,,,,,,,,,,2022Q2
All Other Markets Combined,3845,Disaster Response,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3848,Gracie's,,,,,,,,,,,2022Q2
All Other Markets Combined,3855,"Jason Dady Premier Catering @ ""Jardin""",,,,,,,,,,,2022Q2
All Other Markets Combined,3861,Anne Marie’s Catering,,,,,,,,,,,2022Q2
All Other Markets Combined,3862,The Velvet Touch Events,,,,,,,,,,,2022Q2
All Other Markets Combined,3863,Classy Event Rentals,,,,,,,,,,,
All Other Markets Combined,3873,Atlas Catering,22,22,1.0000,Hospitality,1.6667,17.666666666666668,1.6923,725.77,24.9091,20,2022Q2
"Las Vegas-Henderson, NV",3880,Sellers Creations llc,,,,,,,,,,,
All Other Markets Combined,3882,La Cholla Landscaping,,,,,,,,,,,2022Q2
All Other Markets Combined,3890,Holiday Inn - Bennigan's Elgin,,,,,,,,,,,2022Q2
All Other Markets Combined,3893,Junk King Tucson,,,,,,,,,,,2022Q4
All Other Markets Combined,3895,Sharper Edge Lawn & Landscaping ,,,,,,,,,,,2022Q2
All Other Markets Combined,3896,Dave & Buster's Utica,,,,,,,,,,,2022Q2
All Other Markets Combined,3908,Lee John's Catering,,,,,,,,,,,
"Las Vegas-Henderson, NV",3909,Martin-Harris Construction,,,,,,,,,,,2022Q2
All Other Markets Combined,3910,Edible Arrangements - Marietta,6,12,0.5000,Retail,4.0000,15,9.3333,262.5,1.0000,12,2022Q2
"Salt Lake City-Provo-Orem, UT",3913,Big Dawg Screen Printing,,,,,,,,,,,2022Q2
All Other Markets Combined,3914,Frenchys Wedding & Events,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3915,Juggernaut Demolition,,,,,,,,,,,2022Q2
All Other Markets Combined,3918,"MC Pallets, LLC",,,,,,,,,,,2022Q2
All Other Markets Combined,3919,Dave & Buster's Green Bay,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3923,UTTHC,,,,,,,,,,,
All Other Markets Combined,3925,"Southern Material Handling, Inc.",78,79,0.9873,Construction,1.0375,16.2625,5.9895,3407.59,3.4133,83,2022Q2
"Salt Lake City-Provo-Orem, UT",3926,Real Salt Lake - Partner Relations,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3930,The quixotic world magical event space,,,,Events,,,196.0000,,,,2022Q3
All Other Markets Combined,3931,Green Vortex Solutions ,7,7,1.0000,Janitorial,1.2857,25,5.8750,83.49,20.0000,9,2023Q1
All Other Markets Combined,3932,Mixxstar DJs,1,1,1.0000,Entertainment,1.0000,17,10.0000,23.8,,1,2023Q4
All Other Markets Combined,3934,"Supreme Clean Property Services, LLC",,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3936,Cattleack Barbeque,4,4,1.0000,Food Services,1.0000,17,0.4000,190.32,0.3333,5,2022Q2
"Dallas-Fort Worth, TX-OK",3941,Southern Land Company,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",3945,Next Level Security,1303,2401,0.5427,Events,6.5423,13.375661375661375,5.7837,51573.06,0.5977,2473,2022Q2
All Other Markets Combined,3945,Next Level Security,1303,2401,0.5427,Events,6.5423,13.375661375661375,5.7837,51573.06,0.5977,2473,2022Q2
"Dallas-Fort Worth, TX-OK",3946,Edible Arrangements - CGHU,,,,,,,,,,,2022Q2
All Other Markets Combined,3946,Edible Arrangements - CGHU,,,,,,,,,,,2022Q2
All Other Markets Combined,3947,Tanque verde guest ranch (Kitchen),,,,,,,,,,,2022Q2
All Other Markets Combined,3948,Rocky Mountain Roll,,,,,,,,,,,2022Q2
All Other Markets Combined,3957,Sanjo VB Inc.,,,,,,,,,,,2022Q2
All Other Markets Combined,3973,Wayne Dalton - Overhead Door Corporation - Houston,,,,,,,,,,,2022Q2
All Other Markets Combined,3975,White Stallion Ranch,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",3978,Thai Land Restaurant,,,,,,,,,,,2022Q2
All Other Markets Combined,3980,"Images of Heaven Events, LLC",14,16,0.8750,Events,2.3333,17.333333333333332,5.7143,235.94,23.4000,14,2022Q2
All Other Markets Combined,3983,Jackson & Company,,,,,,,,,,,
All Other Markets Combined,3985,Indeco,2,3,0.6667,Construction,3.0000,17,3.6667,67.8,,3,2023Q3
All Other Markets Combined,3990,All Occasions Catering/Bubb's BBQ,,,,,,,,,,,
All Other Markets Combined,3994,Luxury Cleaning Services LLC,25,28,0.8929,Janitorial,1.3913,15,14.4750,432.38,13.8333,32,2022Q2
All Other Markets Combined,3995,Purgeholic™,,,,,,,,,,,
All Other Markets Combined,3996,Linen + Loot,2,2,1.0000,Events,2.0000,25,1.0000,70,,2,2022Q2
"Las Vegas-Henderson, NV",3998,Joe's New York Pizza - Paradise Road,,,,,,,,,,,2022Q2
All Other Markets Combined,4002,Red Rooster,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",4004,Sport Court,1049,1068,0.9822,Manufacturing,1.6397,19.324732825592275,3.8520,63845.96,0.1300,1074,2022Q2
"Salt Lake City-Provo-Orem, UT",4005,CPMI Solutions,393,397,0.9899,Manufacturing,1.0914,18.620685538664688,45.2734,21893.69,0.8245,430,2022Q2
All Other Markets Combined,4006,Messner Landscape Inc.,,,,,,,,,,,2022Q4
All Other Markets Combined,4013,Affordable Luxury Group,204,267,0.7640,Warehouse,6.2683,15.024390243902438,7.9333,8267.29,7.6250,257,2022Q2
All Other Markets Combined,4017,Ezma's Bread Box Cafe,262,262,1.0000,Food Services,1.0000,12.596296296296297,3.5085,7476.94,0.9847,270,2022Q2
All Other Markets Combined,4018,El Corral,50,52,0.9615,Food Services,1.1628,15,2.0227,1595.39,1.7000,50,2022Q2
All Other Markets Combined,4020,Millennium Packaging - Houston,11,14,0.7857,Food Services,1.5556,14,1.4783,426.65,4.3750,14,2022Q2
"Las Vegas-Henderson, NV",4024,Bekins Moving Solutions,111,129,0.8605,Warehouse,2.8837,15.186046511627907,45.0870,4315.2,1.4762,124,2022Q2
All Other Markets Combined,4032,Elite Laundry Services,97,103,0.9417,Hospitality,1.2045,15.295454545454545,3.0800,3686.89,3.5122,106,2022Q2
"Salt Lake City-Provo-Orem, UT",4038,Windsor Door Sales Inc,,,,Warehouse,,,4.0000,,,,2022Q2
"Dallas-Fort Worth, TX-OK",4041,Europa Sports Partners,,,,,,,,,,,2022Q2
All Other Markets Combined,4042,BRIE cater,,,,,,,,,,,2022Q4
All Other Markets Combined,4043,Loya's Courtyard & Nursery,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",4050,Ace Exhibits,76,86,0.8837,Manufacturing,3.4783,17.217391304347824,1.9231,1872.85,11.3182,80,2022Q2
"Dallas-Fort Worth, TX-OK",4051,Timarron Country Club,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",4058,Jordan Sebresos TEST,,,,,,,,,,,
All Other Markets Combined,4061,Waters Edge Event Center,19,20,0.9500,Events,1.0625,15,22.5600,561.91,13.7143,17,2022Q2
All Other Markets Combined,4062,Boise State Dining,6,6,1.0000,Food Services,1.7143,20,15.6250,432,0.0000,12,2022Q2
"Dallas-Fort Worth, TX-OK",4063,2 Taste Barbecue & Kebab,,,,,,,,,,,2022Q2
All Other Markets Combined,4065,Savoy Opera House,39,40,0.9750,Food Services,1.6364,17.863636363636363,15.8077,1751.27,12.2727,36,2022Q2
All Other Markets Combined,4066,1st & Bowl,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",4073,Utah Chair Rental,4,5,0.8000,Events,2.5000,32.5,51.0000,97,2.0000,5,2022Q2
All Other Markets Combined,4074,Great Events,34,42,0.8095,Events,2.9286,14.214285714285714,12.0000,1241.15,13.2308,41,2022Q2
"Salt Lake City-Provo-Orem, UT",4076,ILLUMRA - Ad Hoc Electronics,,,,,,,,,,,2022Q2
All Other Markets Combined,4083,T.J'S Catering,,,,,,,,,,,
All Other Markets Combined,4088,Junk King Gilbert,1,2,0.5000,Construction,2.0000,20,1.6667,56,,2,2022Q2
All Other Markets Combined,4089,Supreme Clean Property Services,,,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",4090,Corner Bakery Red Butte,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",4096,Powder Works,,,,,,,,,,,2022Q2
All Other Markets Combined,4102,Northland Cold Storage,,,,,,,,,,,2022Q2
All Other Markets Combined,4109,Woolf Tree Service,,,,,,,,,,,2022Q2
All Other Markets Combined,4113,Charcuterie Charm & Company,,,,,,,,,,,2022Q2
All Other Markets Combined,4114,D. Brian's Kitchen & Catering,11,11,1.0000,Food Services,1.0000,17,56.3448,390.89,1.5000,13,2023Q2
All Other Markets Combined,4127,Fades of Glory,,,,,,,,,,,2022Q3
All Other Markets Combined,4141,Schmidt Baking Company Hampton,,,,,,,,,,,2022Q2
All Other Markets Combined,4145,Event Theory,,,,,,,,,,,2022Q2
"Salt Lake City-Provo-Orem, UT",4152,Vasco Design LLC,,,,,,,,,,,2022Q2
All Other Markets Combined,4153,J4 Export Crating,,,,,,,,,,,2022Q2
All Other Markets Combined,4154,Exclusive Event Rentals,,,,,,,,,,,2022Q2
All Other Markets Combined,4155,The Twisted-Fork,,,,,,,,,,,2022Q2
All Other Markets Combined,4156,B&H door services LLC,,,,,,,,,,,2022Q2
"Dallas-Fort Worth, TX-OK",4159,Bulldog Billboards,,,,,,,,,,,
All Other Markets Combined,4162,CP Audio,46,150,0.3067,Events,25.0000,16,3.2727,1024.52,39.0000,150,2022Q2
All Other Markets Combined,4180,Premier Events - Virginia Beach,45,48,0.9375,Events,1.2105,14.736842105263158,0.4186,1633.4,1.1351,46,2022Q2
All Other Markets Combined,4186,Sweeping Beauty's Cleaning Service,,,,,,,,,,,
All Other Markets Combined,4187,Shawnsdrapery ,,,,,,,,,,,
All Other Markets Combined,4188,St. Vincent De Paul Southwest Idaho,,,,,,,,,,,2022Q2
