csa_name_mod2,company_id,company_name,shifts_worked,adjusted_head_count,fill_rate,industry_name,average_head_count,average_hourly_wage,average_shift_lead,total_net_commissionable_revenue_2023,avg_days_between_shifts
"Salt Lake City-Provo-Orem, UT",2897,University of Utah Athletic Dining,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2898,Wilson Plywood & Door,,,,,,,,,
All Other Markets Combined,2900,Yummy Goodness Catering Co.,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2901,L&S Mechanical,,,,,,,,,
All Other Markets Combined,2904,Boise Cleaning Fairy,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2910,BEYOND,,,,,,,,,
All Other Markets Combined,2910,BEYOND,,,,,,,,,
All Other Markets Combined,2917,High Tide Heating and Cooling,,,,,,,,,
All Other Markets Combined,2924,TRQ Concrete & Asphalt,,,,,,,,,
All Other Markets Combined,2927,Alsco Miami,,,,,,,,,
All Other Markets Combined,2928,2B Naturally Smart,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",2936,Chalk Couture,,,,,,,,,
All Other Markets Combined,2940,Tucson Marriott/Atrium Hospitality,199,228,0.8728,Hospitality,1.9922,14.83203125,2.5469,6737.91,2.4639
"Salt Lake City-Provo-Orem, UT",2941,Aahrelax Wellness,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2942,Angel's Creation Catering,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2945,Vestals Catering,,,,,,,,,
All Other Markets Combined,2947,Pregis,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",2948,Diin Construction LLC,4,4,1.0000,Construction,1.2000,14.4,0.4000,96.19,109.0000
All Other Markets Combined,2953,H&M Landscaping,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2957,Evo Logistics,2,2,1.0000,Warehouse,1.3333,16.666666666666668,10.3333,48.87,1.0000
"Dallas-Fort Worth, TX-OK",2962,MK Cleaning Services,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2963,Feast Events & Catering,1,1,1.0000,Food Services,1.0000,18.5,0.5000,42.67,
All Other Markets Combined,2970,Producers Peanut Company,,,,,,,,,
All Other Markets Combined,2979,Frontier Services Group,,,,,,,,,
"Dallas-Fort Worth, TX-OK",2982,"Illumination Fireworks Partners, LP",2,6,0.3333,Events,6.0000,17,14.0000,92.65,
"Dallas-Fort Worth, TX-OK",2984,Party! Dallas,,,,,,,,,
All Other Markets Combined,2989,U-PLAY,,,,,,,,,
All Other Markets Combined,2994,"Deer Creek Seed, Inc.",,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3002,Sure-Loc Hardware,184,188,0.9787,Warehouse,2.5000,15.01086956521739,3.4457,8143.94,3.8767
"Dallas-Fort Worth, TX-OK",3006,Pacific Best Inc - DFW,2,2,1.0000,Warehouse,1.0000,15,1.0000,74.29,0.0000
"Dallas-Fort Worth, TX-OK",3007,e3 events,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3008,Johnstone Supply (Dallas),,,,,,,,,
All Other Markets Combined,3012,Mr Christmas Lights,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3015,Lionheart Enterprises,131,135,0.9704,Manufacturing,5.0571,14,2.4571,4881.76,1.7037
"Dallas-Fort Worth, TX-OK",3019,Blissful Celebrations,,,,,,,,,
All Other Markets Combined,3022,Honey Baked Ham (Beverly Hills),,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3031,ScreenPro,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3032,Ascend Distribution,,,,,,,,,
"Las Vegas-Henderson, NV",3033,Aces High Party Rental,,,,,,,,,
All Other Markets Combined,3035,Altius Office Cleaning and Janitorial LLC,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3039,Red Photo Booths,,,,,,,,,
All Other Markets Combined,3040,Fabulous Fabrics,41,61,0.6721,Events,4.9091,18.727272727272727,0.5455,865.63,2.0000
All Other Markets Combined,3041,Detroit Balloon Bar,,,,,,,,,
All Other Markets Combined,3053,Sheraton Tucson,97,102,0.9510,Hospitality,1.3140,13.982558139534884,2.0349,3191.87,3.9851
All Other Markets Combined,3057,Poppy Management,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3064,ShipHero DFW,73,83,0.8795,Warehouse,2.3542,15,11.3333,2670.53,7.5172
All Other Markets Combined,3067,Four Sisters Catering,,,,,,,,,
All Other Markets Combined,3070,Tall Guy and a Grill Catering,,,,,,,,,
"Las Vegas-Henderson, NV",3072,Clean Tastic LLC,,,,,,,,,
All Other Markets Combined,3074,CleanIt LLC,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3074,CleanIt LLC,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3079,Signicast,,,,,,,,,
All Other Markets Combined,3080,Soliz construction,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3086,Tower Club Dallas,,,,,,,,,
"Las Vegas-Henderson, NV",3087,NevadaPac,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3091,Low Country Quisine,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3100,Las Colinas Country Club,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3101,Brookhaven Country Club,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3104,SunCoast Communications,,,,,,,,,
All Other Markets Combined,3107,Brennan & Co.,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3117,STAMPEDE BEVERAGE COMPANY,,,,,,,,,
"Las Vegas-Henderson, NV",3124,Native Campervans Las Vegas,69,74,0.9324,Hospitality,1.1304,19.91304347826087,1.3478,2950.01,3.6563
"Salt Lake City-Provo-Orem, UT",3125,Native Campervans Salt Lake City,25,25,1.0000,Hospitality,1.0000,20,1.7500,778,8.8750
All Other Markets Combined,3126,Uplift Cleaning Services LLC,,,,,,,,,
All Other Markets Combined,3127,All Star Rentals LLC,,,,Events,1.5000,15,1.5000,,
"Dallas-Fort Worth, TX-OK",3128,Cosmetic Packaging Now LLC,24,29,0.8276,Warehouse,3.5556,20,1.8889,471.1,41.0000
All Other Markets Combined,3129,Par Terre Winery,,,,,,,,,
All Other Markets Combined,3139,La Chic Boutique ,,,,,,,,,
All Other Markets Combined,3140,Darnel Fabrics,,,,,,,,,
All Other Markets Combined,3144,Bio-One of Tucson,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3150,Lauren Brooke Co,,,,,,,,,
All Other Markets Combined,3151,Wesley's Shoes,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3157,Paul Davis Restoration of North Dallas,105,122,0.8607,Construction,2.6222,17.844444444444445,0.9111,4764.44,0.9024
"Dallas-Fort Worth, TX-OK",3158,Brown Graphics,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3163,Boxio,289,301,0.9601,Warehouse,1.9074,14.74074074074074,3.8704,13430.62,1.8141
All Other Markets Combined,3179,BigSky Collision Centers ,,,,,,,,,
All Other Markets Combined,3181,Madison Top Company,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3184,Savory Catering,,,,,,,,,
"Las Vegas-Henderson, NV",3185,Hot Dog On A Stick,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3193,Simply Phillip Brown Event Services,3,3,1.0000,Events,1.0000,23.5,0.7500,66.57,35.0000
All Other Markets Combined,3193,Simply Phillip Brown Event Services,3,3,1.0000,Events,1.0000,23.5,0.7500,66.57,35.0000
All Other Markets Combined,3203,CLUB 8489,,,,,,,,,
All Other Markets Combined,3213,Sapphire catering ,,,,Hospitality,1.0000,16,1.0000,,
All Other Markets Combined,3222,JTB Custom,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3224,On The Levee Event Venue,,,,,,,,,
All Other Markets Combined,3226,Dominican Salon,,,,,,,,,
All Other Markets Combined,3227,Tucson Convention Center,68,99,0.6869,Food Services,11.8889,17,6.2222,2239.8,5.5714
All Other Markets Combined,3228,Custom BackOffice Solutions,,,,,,,,,
All Other Markets Combined,3236,Impact Logistics,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3245,"Small Home, Big Love LLC",,,,,,,,,
All Other Markets Combined,3252,Craters & Freighters Chesapeake,,,,,,,,,
All Other Markets Combined,3262,Top Notch Balloon Creations,1,1,1.0000,Events,1.0000,15,1.0000,33.5,
"Dallas-Fort Worth, TX-OK",3263,Bandera Networks,,,,,,,,,
All Other Markets Combined,3263,Bandera Networks,,,,,,,,,
"Las Vegas-Henderson, NV",3263,Bandera Networks,,,,,,,,,
All Other Markets Combined,3266,Allianz Field,,,,,,,,,
"Las Vegas-Henderson, NV",3272,Juice Bar at LVAC,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3273,The Clubs of Prestonwood,116,120,0.9667,Hospitality,1.2087,17.208695652173912,1.6087,4244.59,3.1000
All Other Markets Combined,3278,The Printers Consultant Inc,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3281,Ally Waste,60,93,0.6452,Janitorial,1.5663,25.313253012048193,2.0602,1161.48,6.0200
All Other Markets Combined,3281,Ally Waste,60,93,0.6452,Janitorial,1.5663,25.313253012048193,2.0602,1161.48,6.0200
"Dallas-Fort Worth, TX-OK",3281,Ally Waste,60,93,0.6452,Janitorial,1.5663,25.313253012048193,2.0602,1161.48,6.0200
"Salt Lake City-Provo-Orem, UT",3284,Summit Mountain Cleaning,,,,,,,,,
"Las Vegas-Henderson, NV",3285,MGP Specialty Food,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3286,Renewance Inc.,89,101,0.8812,Technology,1.4368,19,5.2989,4333.33,2.1094
"Salt Lake City-Provo-Orem, UT",3299,Blue Agave Cleaning,,,,,,,,,
All Other Markets Combined,3302,"DACS, Inc.",116,131,0.8855,Manufacturing,1.8611,13,4.8194,4147.84,1.7015
"Salt Lake City-Provo-Orem, UT",3310,DoorDash - Orem,2,2,1.0000,Retail,1.0000,19,0.5000,75.97,216.0000
All Other Markets Combined,3317,Sand River Landscaping,,,,,,,,,
All Other Markets Combined,3319,Michelle's Cleaning,,,,,,,,,
"Las Vegas-Henderson, NV",3322,Graze,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3325,Big Deal Outlet,,,,,,,,,
All Other Markets Combined,3327,Nicewood Enterprises,,,,,,,,,
All Other Markets Combined,3333,Tucson Party Rentals,5,6,0.8333,Events,1.1667,16.333333333333332,8.1667,124.8,45.7500
"Dallas-Fort Worth, TX-OK",3334,Wen Flex Enterprise LLC,,,,,,,,,
All Other Markets Combined,3344,Master Restoration,,,,,,,,,
"Las Vegas-Henderson, NV",3345,Cured & Whey,,,,,,,,,
All Other Markets Combined,3353,Perfect Event Rentals,11,14,0.7857,Events,2.6000,16.6,1.8000,419.13,1.7500
"Salt Lake City-Provo-Orem, UT",3354,LitJoy Crate,,,,,,,,,
All Other Markets Combined,3359,Saalt - Boise,30,32,0.9375,Manufacturing,1.6071,16.785714285714285,4.8929,1303.17,2.0000
"Salt Lake City-Provo-Orem, UT",3360,Canyon Rim Care Center,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3361,"Road To Freedom Junk Removal, Moving & Hauling LLC",5,5,1.0000,Construction,1.2500,18.5,0.5000,107.27,50.3333
"Salt Lake City-Provo-Orem, UT",3364,Danco,,,,,,,,,
All Other Markets Combined,3370,The Cozy Corner Cafe,,,,,,,,,
All Other Markets Combined,3371,Forge Die and Tool,688,689,0.9985,Manufacturing,1.0025,13.53441802252816,12.6095,27333.21,0.3918
"Salt Lake City-Provo-Orem, UT",3372,Plunder Design,23,23,1.0000,Retail,11.0000,12,1.0000,746.56,1.0000
"Salt Lake City-Provo-Orem, UT",3376,Nautica Pools,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3379,Canyon Creek Country Club,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3384,Foodarom USA,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3386,Red 7 marketing,,,,,,,,,
All Other Markets Combined,3387,Cammand Machining,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3388,Black Diamond Equipment,1734,2103,0.8245,Warehouse,2.8866,17.247842170160297,3.0999,89349.19,0.2323
"Dallas-Fort Worth, TX-OK",3389,Hari Mari,,,,,,,,,
All Other Markets Combined,3391,TE Systems ,,,,,,,,,
All Other Markets Combined,3392,Wilowglenn Landscape,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3398,Sodexo Live! Utah,1449,1721,0.8420,Hospitality,4.8656,17.615591397849464,6.6452,75258.18,0.7139
All Other Markets Combined,3406,Happy Teriyaki Meridian,,,,,,,,,
All Other Markets Combined,3413,Catering Concepts,,,,,,,,,
All Other Markets Combined,3414,Globel Copacking LLC,,,,,,,,,
All Other Markets Combined,3415,American Dream Renovations,6,6,1.0000,Construction,1.0000,19.125,1.6250,206.97,57.0000
"Las Vegas-Henderson, NV",3416,Nectar Bath Treats,,,,Manufacturing,1.5000,14,2.5000,,
"Dallas-Fort Worth, TX-OK",3417,Ship Addict,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3418,The Constellation Club,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3419,Lone Star Axe Throwing,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3424,Globe Life Field,1404,1538,0.9129,Food Services,9.5580,15.05524861878453,6.8729,43379.39,1.3806
All Other Markets Combined,3429,Virginia Beach Neptune Festival,132,133,0.9925,Events,3.3714,16.02857142857143,37.0857,5763.92,4.5667
All Other Markets Combined,3430,Laundry Services Inc,,,,,,,,,
All Other Markets Combined,3436,Target Field,,,,,,,,,
All Other Markets Combined,3442,Restaurant Depot - Tucson,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3444,In Bloom Flowers,,,,,,,,,
"Las Vegas-Henderson, NV",3445,Petersen Cleaning,,,,Janitorial,1.1667,19.166666666666668,3.3333,,
All Other Markets Combined,3446,Protano’s Bakery,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3447,Happy Teriyaki- Pleasant Grove,,,,,,,,,
"Las Vegas-Henderson, NV",3451,Stripchezze Food Truck,,,,,,,,,
All Other Markets Combined,3453,Eco Junk Removal,1,1,1.0000,Construction,1.0000,16,2.0000,35.84,
"Salt Lake City-Provo-Orem, UT",3461,Ebbe America,,,,,,,,,
"Las Vegas-Henderson, NV",3469,North American Cable Equipment,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3472,Simply Right Inc,,,,,,,,,
All Other Markets Combined,3472,Simply Right Inc,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3489,Bear Facility Supply,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3490,Northwest AngelsXpress LLC,,,,,,,,,
All Other Markets Combined,3492,Kims cleaning company,,,,Hospitality,1.0000,17,202.5000,,
All Other Markets Combined,3495,Ultimate Construction LLC,,,,,,,,,
"Las Vegas-Henderson, NV",3502,Joe's New York Pizza Las Vegas,,,,,,,,,
All Other Markets Combined,3506,Paxton Company,,,,,,,,,
All Other Markets Combined,3509,Pappas Catering - San Antonio,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3510,"Valkyrie Events, LLC",,,,,,,,,
All Other Markets Combined,3512,Carroll Trucking,,,,,,,,,
All Other Markets Combined,3517,Big Top Entertainment,5,7,0.7143,Events,3.5000,15,1.0000,282.14,1.0000
All Other Markets Combined,3518,Ghini’s French Caffe,2,2,1.0000,Food Services,1.0000,17,1.0000,96.7,42.0000
All Other Markets Combined,3528,Virginia Beach Wedding Company,,,,,,,,,
All Other Markets Combined,3529,Macktown Development,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3540,Notatek,,,,,,,,,
All Other Markets Combined,3541,Open Enclose,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3543,Component Playgrounds,1,1,1.0000,Manufacturing,1.0000,18.5,5.2500,18.59,
All Other Markets Combined,3546,Great Lakes Culinary Center,1,1,1.0000,Hospitality,1.0000,15,4.0000,30,
All Other Markets Combined,3550,A and C Heating and Cooling,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3553,Oberweis Dairy Inc - Dallas,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3555,The Flower Letters,388,419,0.9260,Warehouse,1.5359,12.57843137254902,3.9085,9803.85,1.0081
All Other Markets Combined,3555,The Flower Letters,388,419,0.9260,Warehouse,1.5359,12.57843137254902,3.9085,9803.85,1.0081
All Other Markets Combined,3556,Two Unique,,,,,,,,,
All Other Markets Combined,3568,Big Body Business Group,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3575,Traeger Pellet Grills,210,211,0.9953,Events,1.0086,22.389048991354468,31.6772,13740.14,1.4223
"Salt Lake City-Provo-Orem, UT",3580,Maersk West Valley,58,66,0.8788,Warehouse,1.6400,19.52,1.4200,2040.02,0.2143
"Dallas-Fort Worth, TX-OK",3588,Brodnax 21c Printers,,,,,,,,,
All Other Markets Combined,3591,CED Greentech Houston,,,,,,,,,
All Other Markets Combined,3599,The Glove Box,,,,,,,,,
All Other Markets Combined,3607,Fairwinds Desert Point,,,,,,,,,
All Other Markets Combined,3608,Western Recycling,1540,1812,0.8499,Warehouse,6.1096,15,26.4020,82003.82,1.0515
"Dallas-Fort Worth, TX-OK",3609,Oldham Lumber Co,50,50,1.0000,Construction,1.0000,16,4.3846,2738.62,2.4490
"Salt Lake City-Provo-Orem, UT",3612,Dave & Buster's SLC,23,28,0.8214,Food Services,2.4167,15.333333333333334,1.2500,986.57,18.7273
All Other Markets Combined,3616,LA Exhibits,,,,,,,,,
All Other Markets Combined,3617,CNC Hauling LLC,1,1,1.0000,Construction,1.0000,12,4.0000,8.4,
All Other Markets Combined,3618,Pour and Stay Full,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3619,Tilt Wall Headquarters,,,,,,,,,
All Other Markets Combined,3621,Coriba LLC,,,,,,,,,
All Other Markets Combined,3628,Arizona Party Rental,539,589,0.9151,Events,6.7717,16.402173913043477,10.8152,24942.98,1.1429
All Other Markets Combined,3630,"United Restoration, Inc.",12,22,0.5455,Construction,3.4286,15,2.5714,378.86,29.8000
"Salt Lake City-Provo-Orem, UT",3633,Elizabeth's Catering (SLC),114,127,0.8976,Food Services,1.9020,15,8.7549,4329.25,2.9846
"Las Vegas-Henderson, NV",3637,The Body Connection,,,,,,,,,
All Other Markets Combined,3639,Above and Beyond Home Health Care,,,,,,,,,
All Other Markets Combined,3642,Figs and Honey Catering,,,,,,,,,
All Other Markets Combined,3644,Rockin' Jump Eagan,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3649,Sharon Young Inc,,,,,,,,,
All Other Markets Combined,3655,Kiln,22,24,0.9167,Office Admin,1.5500,16.175,4.2500,783.78,20.4615
"Salt Lake City-Provo-Orem, UT",3655,Kiln,22,24,0.9167,Office Admin,1.5500,16.175,4.2500,783.78,20.4615
All Other Markets Combined,3657,"Go Johnny Go Catering, Inc.",,,,,,,,,
All Other Markets Combined,3661,Picolinis Pet Care,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3663,DoorDash Dashmart Millcreek,142,142,1.0000,Warehouse,1.0303,18.939393939393938,3.3106,6035.83,2.4762
All Other Markets Combined,3664,UJUNKY,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3667,C&W Appliance Service,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3670,Complete Packaging,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3672,Sky Creek Ranch Golf Club,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3673,Alpine Innovations,4,4,1.0000,Manufacturing,2.0000,14,3.0000,166.6,15.0000
All Other Markets Combined,3675,F&M Trim Carpentry,,,,,,,,,
All Other Markets Combined,3679,"PRO EM Operations, LLC",,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3680,Top Shelf Services,,,,,,,,,
All Other Markets Combined,3692,Idaho Tents & Events,,,,,,,,,
"Las Vegas-Henderson, NV",3693,R. Cline ARTS,,,,,,,,,
All Other Markets Combined,3695,Helping Hand Home Buyers,,,,,,,,,
All Other Markets Combined,3696,Lone Star Pallet Rack,,,,,,,,,
All Other Markets Combined,3698,Arizona Rain Green Clean,,,,,,,,,
"Las Vegas-Henderson, NV",3699,Advantage Warehousing & Logistics - Lindell Location,88,98,0.8980,Warehouse,3.2500,13.8125,2.3438,1851.32,11.8000
All Other Markets Combined,3701,Uptown Catering,,,,,,,,,
All Other Markets Combined,3707,CBT Integrated Logistics,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3710,FIRST CHOICE SERVICES,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3712,Red Wolf Technology,3,3,1.0000,Manufacturing,1.0000,16,1.3333,49.15,1.0000
All Other Markets Combined,3715,Thomas Cuisine - Boise (JUMP),,,,,,,,,
All Other Markets Combined,3716,Trimmerz,,,,,,,,,
All Other Markets Combined,3721,Motorcity Trucking Inc,,,,,,,,,
All Other Markets Combined,3722,ABC Co. Landscaping ,1,1,1.0000,Janitorial,1.0000,15,10.0000,28.8,
All Other Markets Combined,3723,Oak & Reel,,,,,,,,,
All Other Markets Combined,3727,Tegra,,,,,,,,,
All Other Markets Combined,3729,RED BULL,721,760,0.9487,Warehouse,2.8912,14.185964912280701,14.0912,21293.49,1.3406
All Other Markets Combined,3732,Dave & Buster's Madison,,,,,,,,,
All Other Markets Combined,3735,Stover Holdings LLC,,,,,,,,,
All Other Markets Combined,3737,House of Rental,,,,,,,,,
"Las Vegas-Henderson, NV",3739,LEAPHIGH ANIMALS LLC,2,2,1.0000,Retail,1.0000,15,203.0000,37.65,1.0000
All Other Markets Combined,3742,Suds N Such Cleaning Service,,,,,,,,,
All Other Markets Combined,3743,Community Hauling and Lawn Care LLC,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3750,"Spartan Printing, Inc.",,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3751,"American Nursery Services, Inc.",10,10,1.0000,Retail,2.0000,18,1.6667,311.44,1.5000
All Other Markets Combined,3751,"American Nursery Services, Inc.",10,10,1.0000,Retail,2.0000,18,1.6667,311.44,1.5000
All Other Markets Combined,3753,OVG360/Spectra,,,,,,,,,
All Other Markets Combined,3754,Honey Baked Ham (W Bloomfield),,,,,,,,,
All Other Markets Combined,3757,Republic Sign,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3763,Roughrider Express,,,,,,,,,
All Other Markets Combined,3764,Waterford Event Rentals,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3766,Walnut Creek Country Club,341,361,0.9446,Food Services,3.0336,16.819327731092436,15.6891,11121.37,2.5143
"Salt Lake City-Provo-Orem, UT",3767,DoorDash DashMart - Draper,18,18,1.0000,Warehouse,1.0000,18.785714285714285,6.3929,691.85,16.0588
"Salt Lake City-Provo-Orem, UT",3768,"RLS of Utah, Inc.",608,638,0.9530,Warehouse,3.4021,13.063492063492063,3.1429,10492.41,1.4033
"Salt Lake City-Provo-Orem, UT",3771,Eight Settlers Restaurant & Distillery,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3779,Pristine Cleaning Management,,,,,,,,,
All Other Markets Combined,3785,M Dawn Floral Design LLC,,,,,,,,,
All Other Markets Combined,3787,The Seville Banquet Hall,,,,Hospitality,1.0000,20,3.0000,,
"Salt Lake City-Provo-Orem, UT",3788,Bhutan House Restaurant,1,1,1.0000,Food Services,1.0000,14,4.0000,22.4,
All Other Markets Combined,3790,Caspian Grill ,,,,,,,,,
All Other Markets Combined,3795,Uptown Green Clean Services,,,,,,,,,
All Other Markets Combined,3797,Dave & Buster's Wauwatosa,,,,,,,,25.03,
"Dallas-Fort Worth, TX-OK",3802,Dave & Buster's Arlington,44,46,0.9565,Food Services,1.2051,14.897435897435898,4.3333,1453.12,8.7941
All Other Markets Combined,3803,Dave & Buster's Tempe,3,3,1.0000,Food Services,1.0000,17,0.6667,146.2,1.5000
All Other Markets Combined,3808,Gilead Technologies Inc,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3809,Fauxcades,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3813,Kindred Clean LLC,3,3,1.0000,Janitorial,1.0000,15,2.0000,101.63,82.5000
"Dallas-Fort Worth, TX-OK",3816,Alpha Decor Dallas,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3824,Traco Packaging,,,,,,,,,
All Other Markets Combined,3830,"Koni Materials, LLC",,,,,,,,,
All Other Markets Combined,3834,Rhino Staging Georgia,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3835,Xplor,,,,,,,,,
"Dallas-Fort Worth, TX-OK",3836,Dave & Buster's - Dallas,31,31,1.0000,Events,1.4118,15.117647058823529,5.4706,1159.73,12.0625
All Other Markets Combined,3837,Elevate Home Improvement Services,,,,,,,,,
All Other Markets Combined,3841,Dave & Buster's - Addison,,,,,,,,,
All Other Markets Combined,3845,Disaster Response,,,,,,,,,
"Salt Lake City-Provo-Orem, UT",3848,Gracie's,,,,,,,,,
All Other Markets Combined,3855,"Jason Dady Premier Catering @ ""Jardin""",,,,,,,,,
All Other Markets Combined,3861,Anne Marie’s Catering,,,,,,,,,
All Other Markets Combined,3862,The Velvet Touch Events,,,,,,,,,
